Date,S&P 500 Price,S&P 500 Open,S&P 500 High,S&P 500 Low,S&P 500 Change %,10 Year Bond Price,10 Year Bond Open,10 Year Bond High,10 Year Bond Low,10 Year Bond Change %,2 Year Bond Price,2 Year Bond Open,2 Year Bond High,2 Year Bond Low,2 Year Bond Change %,US Inflation,US GDP,US Insterest,Global Inflation Rate,Global GDP,S&P 500 High - Price,S&P 500 Price -Low,S&P 500 High- Low,S&P 500 High - Open,S&P 500 Open - Low,10 Year Bond High - Price,10 Year Bond Price -Low,10 Year Bond High - Low,10 Year Bond High - Open,10 Year Bond Open - Low,2 Year Bond High - Price,2 Year Bond Price -Low,2 Year Bond High - Low,2 Year Bond High - Open,2 Year Bond Open - Low
12/1/2009,1108.86,1098.89,1112.28,1098.89,0.0121,2.021,2.021,2.021,2.021,0.0348,0.325,0.325,0.325,0.325,-0.0342,2.625709,14651.25,0.12,1.279404,60810,3.42,9.97,13.39,13.39,0,0,0,0,0,0,0,0,0,0,0
11/30/2009,1095.63,1091.07,1097.24,1086.25,0.0038,1.953,1.953,1.953,1.953,-0.0086,0.3365,0.3365,0.3365,0.3365,0.0015,2.721331,14651.25,0.12,0.214483,60810,1.61,9.38,10.99,6.17,4.82,0,0,0,0,0,0,0,0,0,0
11/27/2009,1091.49,1105.47,1105.47,1083.74,-0.0172,1.97,1.97,1.97,1.97,0.0223,0.336,0.336,0.336,0.336,-0.0118,2.721331,14651.25,0.12,0.214483,60810,13.98,7.75,21.73,0,21.73,0,0,0,0,0,0,0,0,0,0
11/25/2009,1110.63,1106.49,1111.18,1104.75,0.0045,1.927,1.927,1.927,1.927,0.0646,0.34,0.34,0.34,0.34,-0.0116,2.721331,14651.25,0.12,0.214483,60810,0.55,5.88,6.43,4.69,1.74,0,0,0,0,0,0,0,0,0,0
11/24/2009,1105.65,1105.83,1107.56,1097.63,-0.0005,1.81,1.81,1.81,1.81,-0.0222,0.344,0.344,0.344,0.344,0.065,2.721331,14651.25,0.12,0.214483,60810,1.91,8.02,9.93,1.73,8.2,0,0,0,0,0,0,0,0,0,0
11/23/2009,1106.24,1094.86,1112.38,1094.86,0.0136,1.851,1.851,1.851,1.851,-0.0314,0.323,0.323,0.323,0.323,-0.0718,2.721331,14651.25,0.12,0.214483,60810,6.14,11.38,17.52,17.52,0,0,0,0,0,0,0,0,0,0,0
11/20/2009,1091.38,1094.66,1094.66,1086.81,-0.0032,1.911,1.911,1.911,1.911,0.0037,0.348,0.348,0.348,0.348,-0.0216,2.721331,14651.25,0.12,0.214483,60810,3.28,4.57,7.85,0,7.85,0,0,0,0,0,0,0,0,0,0
11/19/2009,1094.9,1106.44,1106.44,1088.4,-0.0134,1.904,1.904,1.904,1.904,-0.0301,0.3557,0.3557,0.3557,0.3557,-0.0008,2.721331,14651.25,0.12,0.214483,60810,11.54,6.5,18.04,0,18.04,0,0,0,0,0,0,0,0,0,0
11/18/2009,1109.8,1109.44,1111.1,1102.7,-0.0005,1.963,1.963,1.963,1.963,-0.0268,0.356,0.356,0.356,0.356,-0.0326,2.721331,14651.25,0.12,0.214483,60810,1.3,7.1,8.4,1.66,6.74,0,0,0,0,0,0,0,0,0,0
11/17/2009,1110.32,1109.22,1110.52,1102.19,0.0009,2.017,2.017,2.017,2.017,-0.0223,0.368,0.368,0.368,0.368,0.0027,2.721331,14651.25,0.12,0.214483,60810,0.2,8.13,8.33,1.3,7.03,0,0,0,0,0,0,0,0,0,0
11/16/2009,1109.3,1094.13,1113.69,1094.13,0.0145,2.063,2.063,2.063,2.063,0.0472,0.367,0.367,0.367,0.367,-0.0825,2.721331,14651.25,0.12,0.214483,60810,4.39,15.17,19.56,19.56,0,0,0,0,0,0,0,0,0,0,0
11/13/2009,1093.48,1087.59,1097.79,1085.33,0.0057,1.97,1.97,1.97,1.97,-0.031,0.4,0.4,0.4,0.4,0.0444,2.721331,14651.25,0.12,0.214483,60810,4.31,8.15,12.46,10.2,2.26,0,0,0,0,0,0,0,0,0,0
11/12/2009,1087.24,1098.31,1101.97,1084.9,-0.0103,2.033,2.033,2.033,2.033,-0.0254,0.383,0.383,0.383,0.383,0.0442,2.721331,14651.25,0.12,0.214483,60810,14.73,2.34,17.07,3.66,13.41,0,0,0,0,0,0,0,0,0,0
11/11/2009,1098.51,1096.04,1105.37,1093.81,0.005,2.086,2.086,2.086,2.086,0.0261,0.3668,0.3668,0.3668,0.3668,-0.0005,2.721331,14651.25,0.12,0.214483,60810,6.86,4.7,11.56,9.33,2.23,0,0,0,0,0,0,0,0,0,0
11/10/2009,1093.01,1091.86,1096.42,1087.4,-0.0001,2.033,2.033,2.033,2.033,0,0.367,0.367,0.367,0.367,-0.0081,2.721331,14651.25,0.12,0.214483,60810,3.41,5.61,9.02,4.56,4.46,0,0,0,0,0,0,0,0,0,0
11/9/2009,1093.08,1072.31,1093.19,1072.31,0.0222,2.033,2.033,2.033,2.033,-0.0254,0.37,0.37,0.37,0.37,-0.0609,2.721331,14651.25,0.12,0.214483,60810,0.11,20.77,20.88,20.88,0,0,0,0,0,0,0,0,0,0,0
11/6/2009,1069.3,1064.95,1071.48,1059.32,0.0025,2.086,2.086,2.086,2.086,0.0072,0.394,0.394,0.394,0.394,0.1387,2.721331,14651.25,0.12,0.214483,60810,2.18,9.98,12.16,6.53,5.63,0,0,0,0,0,0,0,0,0,0
11/5/2009,1066.63,1047.3,1066.65,1047.3,0.0192,2.071,2.071,2.071,2.071,0.0418,0.346,0.346,0.346,0.346,0.0613,2.721331,14651.25,0.12,0.214483,60810,0.02,19.33,19.35,19.35,0,0,0,0,0,0,0,0,0,0,0
11/4/2009,1046.5,1047.14,1061,1045.15,0.001,1.988,1.988,1.988,1.988,0.0091,0.326,0.326,0.326,0.326,0.0131,2.721331,14651.25,0.12,0.214483,60810,14.5,1.35,15.85,13.86,1.99,0,0,0,0,0,0,0,0,0,0
11/3/2009,1045.41,1040.92,1046.36,1033.94,0.0024,1.97,1.97,1.97,1.97,0.0025,0.3218,0.3218,0.3218,0.3218,-0.0006,2.721331,14651.25,0.12,0.214483,60810,0.95,11.47,12.42,5.44,6.98,0,0,0,0,0,0,0,0,0,0
11/2/2009,1042.88,1036.18,1052.18,1029.38,0.0065,1.965,1.965,1.965,1.965,0.0375,0.322,0.322,0.322,0.322,0.0387,2.721331,14651.25,0.12,0.214483,60810,9.3,13.5,22.8,16,6.8,0,0,0,0,0,0,0,0,0,0
10/30/2009,1036.19,1065.41,1065.41,1033.38,-0.0281,1.894,1.894,1.894,1.894,0.0031,0.31,0.31,0.31,0.31,0.0299,1.838296,14651.25,0.12,-0.269288,60810,29.22,2.81,32.03,0,32.03,0,0,0,0,0,0,0,0,0,0
10/29/2009,1066.11,1043.69,1066.83,1043.69,0.0225,1.888,1.888,1.888,1.888,-0.0177,0.301,0.301,0.301,0.301,0.0674,1.838296,14651.25,0.12,-0.269288,60810,0.72,22.42,23.14,23.14,0,0,0,0,0,0,0,0,0,0,0
10/28/2009,1042.63,1061.51,1063.26,1042.19,-0.0195,1.922,1.922,1.922,1.922,-0.0219,0.282,0.282,0.282,0.282,-0.0505,1.838296,14651.25,0.12,-0.269288,60810,20.63,0.44,21.07,1.75,19.32,0,0,0,0,0,0,0,0,0,0
10/27/2009,1063.41,1067.54,1072.48,1060.62,-0.0033,1.965,1.965,1.965,1.965,-0.02,0.297,0.297,0.297,0.297,0.0699,1.838296,14651.25,0.12,-0.269288,60810,9.07,2.79,11.86,4.94,6.92,0,0,0,0,0,0,0,0,0,0
10/26/2009,1066.95,1080.36,1091.75,1065.23,-0.0117,2.005,2.005,2.005,2.005,0.0204,0.2776,0.2776,0.2776,0.2776,-0.0014,1.838296,14651.25,0.12,-0.269288,60810,24.8,1.72,26.52,11.39,15.13,0,0,0,0,0,0,0,0,0,0
10/23/2009,1079.6,1095.62,1095.83,1075.49,-0.0122,1.965,1.965,1.965,1.965,-0.0175,0.278,0.278,0.278,0.278,-0.0512,1.838296,14651.25,0.12,-0.269288,60810,16.23,4.11,20.34,0.21,20.13,0,0,0,0,0,0,0,0,0,0
10/22/2009,1092.91,1080.96,1095.21,1074.31,0.0106,2,2,2,2,-0.0239,0.293,0.293,0.293,0.293,-0.0135,1.838296,14651.25,0.12,-0.269288,60810,2.3,18.6,20.9,14.25,6.65,0,0,0,0,0,0,0,0,0,0
10/21/2009,1081.4,1090.36,1101.36,1080.77,-0.0089,2.049,2.049,2.049,2.049,0.002,0.297,0.297,0.297,0.297,0.0137,1.838296,14651.25,0.12,-0.269288,60810,19.96,0.63,20.59,11,9.59,0,0,0,0,0,0,0,0,0,0
10/20/2009,1091.06,1098.64,1098.64,1086.16,-0.0062,2.045,2.045,2.045,2.045,-0.0058,0.293,0.293,0.293,0.293,0.0138,1.838296,14651.25,0.12,-0.269288,60810,7.58,4.9,12.48,0,12.48,0,0,0,0,0,0,0,0,0,0
10/19/2009,1097.91,1088.22,1100.17,1086.48,0.0094,2.057,2.057,2.057,2.057,0,0.289,0.289,0.289,0.289,-0.0647,1.838296,14651.25,0.12,-0.269288,60810,2.26,11.43,13.69,11.95,1.74,0,0,0,0,0,0,0,0,0,0
10/16/2009,1087.68,1094.67,1094.67,1081.53,-0.0081,2.057,2.057,2.057,2.057,0.0463,0.309,0.309,0.309,0.309,0.0131,1.838296,14651.25,0.12,-0.269288,60810,6.99,6.15,13.14,0,13.14,0,0,0,0,0,0,0,0,0,0
10/15/2009,1096.56,1090.36,1096.56,1086.41,0.0042,1.966,1.966,1.966,1.966,-0.0544,0.305,0.305,0.305,0.305,0.0269,1.838296,14651.25,0.12,-0.269288,60810,0,10.15,10.15,6.2,3.95,0,0,0,0,0,0,0,0,0,0
10/14/2009,1092.02,1078.68,1093.17,1078.68,0.0175,2.079,2.079,2.079,2.079,0.0292,0.297,0.297,0.297,0.297,-0.0198,1.838296,14651.25,0.12,-0.269288,60810,1.15,13.34,14.49,14.49,0,0,0,0,0,0,0,0,0,0,0
10/13/2009,1073.19,1074.96,1075.3,1066.71,-0.0028,2.02,2.02,2.02,2.02,-0.0088,0.303,0.303,0.303,0.303,0.0306,1.838296,14651.25,0.12,-0.269288,60810,2.11,6.48,8.59,0.34,8.25,0,0,0,0,0,0,0,0,0,0
10/12/2009,1076.19,1071.63,1079.46,1071.63,0.0044,2.038,2.038,2.038,2.038,-0.0169,0.294,0.294,0.294,0.294,0,1.838296,14651.25,0.12,-0.269288,60810,3.27,4.56,7.83,7.83,0,0,0,0,0,0,0,0,0,0,0
10/9/2009,1071.49,1065.28,1071.51,1063,0.0056,2.073,2.073,2.073,2.073,0.0422,0.294,0.294,0.294,0.294,0.0889,1.838296,14651.25,0.12,-0.269288,60810,0.02,8.49,8.51,6.23,2.28,0,0,0,0,0,0,0,0,0,0
10/8/2009,1065.48,1060.03,1070.67,1060.03,0.0075,1.989,1.989,1.989,1.989,-0.001,0.27,0.27,0.27,0.27,-0.069,1.838296,14651.25,0.12,-0.269288,60810,5.19,5.45,10.64,10.64,0,0,0,0,0,0,0,0,0,0,0
10/7/2009,1057.58,1053.65,1058.02,1050.1,0.0027,1.991,1.991,1.991,1.991,-0.0591,0.29,0.29,0.29,0.29,0,1.838296,14651.25,0.12,-0.269288,60810,0.44,7.48,7.92,4.37,3.55,0,0,0,0,0,0,0,0,0,0
10/6/2009,1054.72,1042.02,1060.55,1042.02,0.0137,2.116,2.116,2.116,2.116,-0.0895,0.29,0.29,0.29,0.29,0.0432,1.838296,14651.25,0.12,-0.269288,60810,5.83,12.7,18.53,18.53,0,0,0,0,0,0,0,0,0,0,0
10/5/2009,1040.46,1026.87,1042.58,1025.92,0.0149,2.324,2.324,2.324,2.324,-0.0256,0.278,0.278,0.278,0.278,0.0451,1.838296,14651.25,0.12,-0.269288,60810,2.12,14.54,16.66,15.71,0.95,0,0,0,0,0,0,0,0,0,0
10/2/2009,1025.21,1029.71,1030.6,1019.95,-0.0045,2.385,2.385,2.385,2.385,0.0807,0.266,0.266,0.266,0.266,0.031,1.838296,14651.25,0.12,-0.269288,60810,5.39,5.26,10.65,0.89,9.76,0,0,0,0,0,0,0,0,0,0
10/1/2009,1029.85,1054.91,1054.91,1029.45,-0.0258,2.207,2.207,2.207,2.207,0.044,0.258,0.258,0.258,0.258,0.032,1.838296,14651.25,0.12,-0.269288,60810,25.06,0.4,25.46,0,25.46,0,0,0,0,0,0,0,0,0,0
9/30/2009,1057.08,1061.02,1063.4,1046.47,-0.0033,2.114,2.114,2.114,2.114,-0.0537,0.25,0.25,0.25,0.25,0.0684,-0.182848,14448.88,0.15,-0.264028,60810,6.32,10.61,16.93,2.38,14.55,0,0,0,0,0,0,0,0,0,0
9/29/2009,1060.61,1063.69,1069.62,1057.83,-0.0022,2.234,2.234,2.234,2.234,0.0081,0.234,0.234,0.234,0.234,-0.0168,-0.182848,14448.88,0.15,-0.264028,60810,9.01,2.78,11.79,5.93,5.86,0,0,0,0,0,0,0,0,0,0
9/28/2009,1062.98,1045.38,1065.13,1045.38,0.0178,2.216,2.216,2.216,2.216,0.0133,0.238,0.238,0.238,0.238,0.0531,-0.182848,14448.88,0.15,-0.264028,60810,2.15,17.6,19.75,19.75,0,0,0,0,0,0,0,0,0,0,0
9/25/2009,1044.38,1049.48,1053.47,1041.17,-0.0061,2.187,2.187,2.187,2.187,0.0139,0.226,0.226,0.226,0.226,0,-0.182848,14448.88,0.15,-0.264028,60810,9.09,3.21,12.3,3.99,8.31,0,0,0,0,0,0,0,0,0,0
9/24/2009,1050.78,1062.56,1066.29,1045.85,-0.0095,2.157,2.157,2.157,2.157,-0.0083,0.226,0.226,0.226,0.226,0.032,-0.182848,14448.88,0.15,-0.264028,60810,15.51,4.93,20.44,3.73,16.71,0,0,0,0,0,0,0,0,0,0
9/23/2009,1060.87,1072.69,1080.15,1060.39,-0.0101,2.175,2.175,2.175,2.175,0.0093,0.219,0.219,0.219,0.219,0.0186,-0.182848,14448.88,0.15,-0.264028,60810,19.28,0.48,19.76,7.46,12.3,0,0,0,0,0,0,0,0,0,0
9/22/2009,1071.66,1066.35,1073.81,1066.35,0.0066,2.155,2.155,2.155,2.155,-0.0426,0.215,0.215,0.215,0.215,0,-0.182848,14448.88,0.15,-0.264028,60810,2.15,5.31,7.46,7.46,0,0,0,0,0,0,0,0,0,0,0
9/21/2009,1064.66,1067.14,1067.28,1057.46,-0.0034,2.251,2.251,2.251,2.251,0.0316,0.215,0.215,0.215,0.215,0,-0.182848,14448.88,0.15,-0.264028,60810,2.62,7.2,9.82,0.14,9.68,0,0,0,0,0,0,0,0,0,0
9/18/2009,1068.3,1066.6,1071.52,1064.27,0.0026,2.182,2.182,2.182,2.182,-0.0136,0.215,0.215,0.215,0.215,-0.0529,-0.182848,14448.88,0.15,-0.264028,60810,3.22,4.03,7.25,4.92,2.33,0,0,0,0,0,0,0,0,0,0
9/17/2009,1065.49,1067.87,1074.77,1061.2,-0.0031,2.212,2.212,2.212,2.212,0.0245,0.227,0.227,0.227,0.227,-0.0502,-0.182848,14448.88,0.15,-0.264028,60810,9.28,4.29,13.57,6.9,6.67,0,0,0,0,0,0,0,0,0,0
9/16/2009,1068.76,1053.99,1068.76,1052.87,0.0153,2.159,2.159,2.159,2.159,0.0432,0.239,0.239,0.239,0.239,-0.0165,-0.182848,14448.88,0.15,-0.264028,60810,0,15.89,15.89,14.77,1.12,0,0,0,0,0,0,0,0,0,0
9/15/2009,1052.63,1049.03,1056.04,1043.42,0.0031,2.07,2.07,2.07,2.07,-0.0026,0.243,0.243,0.243,0.243,0.0041,-0.182848,14448.88,0.15,-0.264028,60810,3.41,9.21,12.62,7.01,5.61,0,0,0,0,0,0,0,0,0,0
9/14/2009,1049.34,1040.15,1049.74,1035,0.0063,2.075,2.075,2.075,2.075,0.0417,0.242,0.242,0.242,0.242,0.0168,-0.182848,14448.88,0.15,-0.264028,60810,0.4,14.34,14.74,9.59,5.15,0,0,0,0,0,0,0,0,0,0
9/11/2009,1042.73,1043.92,1048.18,1038.4,-0.0014,1.992,1.992,1.992,1.992,0.0534,0.238,0.238,0.238,0.238,0.0348,-0.182848,14448.88,0.15,-0.264028,60810,5.45,4.33,9.78,4.26,5.52,0,0,0,0,0,0,0,0,0,0
9/10/2009,1044.14,1032.99,1044.14,1028.04,0.0104,1.891,1.891,1.891,1.891,0.0407,0.23,0.23,0.23,0.23,0.0407,-0.182848,14448.88,0.15,-0.264028,60810,0,16.1,16.1,11.15,4.95,0,0,0,0,0,0,0,0,0,0
9/9/2009,1033.37,1025.36,1036.34,1023.97,0.0078,1.817,1.817,1.817,1.817,0.0389,0.221,0.221,0.221,0.221,-0.0178,-0.182848,14448.88,0.15,-0.264028,60810,2.97,9.4,12.37,10.98,1.39,0,0,0,0,0,0,0,0,0,0
9/8/2009,1025.39,1018.67,1026.07,1018.67,0.0088,1.749,1.749,1.749,1.749,-0.0876,0.225,0.225,0.225,0.225,-0.0343,-0.182848,14448.88,0.15,-0.264028,60810,0.68,6.72,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0
9/4/2009,1016.4,1003.84,1016.48,1001.65,0.0131,1.917,1.917,1.917,1.917,-0.0425,0.233,0.233,0.233,0.233,0,-0.182848,14448.88,0.15,-0.264028,60810,0.08,14.75,14.83,12.64,2.19,0,0,0,0,0,0,0,0,0,0
9/3/2009,1003.24,996.12,1003.43,992.25,0.0085,2.002,2.002,2.002,2.002,0.0075,0.233,0.233,0.233,0.233,-0.0451,-0.182848,14448.88,0.15,-0.264028,60810,0.19,10.99,11.18,7.31,3.87,0,0,0,0,0,0,0,0,0,0
9/2/2009,994.75,996.07,1000.34,991.97,-0.0033,1.987,1.987,1.987,1.987,0.0035,0.244,0.244,0.244,0.244,-0.0161,-0.182848,14448.88,0.15,-0.264028,60810,5.59,2.78,8.37,4.27,4.1,0,0,0,0,0,0,0,0,0,0
9/1/2009,998.04,1019.52,1028.45,996.28,-0.0221,1.98,1.98,1.98,1.98,0.0399,0.248,0.248,0.248,0.248,-0.0462,-0.182848,14448.88,0.15,-0.264028,60810,30.41,1.76,32.17,8.93,23.24,0,0,0,0,0,0,0,0,0,0
8/31/2009,1020.62,1025.21,1025.21,1014.62,-0.0081,1.904,1.904,1.904,1.904,0.0404,0.26,0.26,0.26,0.26,-0.0114,-1.286206,14448.88,0.16,-0.589828,60810,4.59,6,10.59,0,10.59,0,0,0,0,0,0,0,0,0,0
8/28/2009,1028.93,1031.62,1039.47,1023.13,-0.002,1.83,1.83,1.83,1.83,0.064,0.263,0.263,0.263,0.263,0,-1.286206,14448.88,0.16,-0.589828,60810,10.54,5.8,16.34,7.85,8.49,0,0,0,0,0,0,0,0,0,0
8/27/2009,1030.98,1027.81,1033.33,1016.2,0.0028,1.72,1.72,1.72,1.72,-0.0733,0.263,0.263,0.263,0.263,0.0154,-1.286206,14448.88,0.16,-0.589828,60810,2.35,14.78,17.13,5.52,11.61,0,0,0,0,0,0,0,0,0,0
8/26/2009,1028.12,1027.35,1032.47,1021.57,0.0001,1.856,1.856,1.856,1.856,-0.0418,0.259,0.259,0.259,0.259,0.0486,-1.286206,14448.88,0.16,-0.589828,60810,4.35,6.55,10.9,5.12,5.78,0,0,0,0,0,0,0,0,0,0
8/25/2009,1028,1026.63,1037.75,1026.21,0.0024,1.937,1.937,1.937,1.937,-0.0097,0.247,0.247,0.247,0.247,-0.0886,-1.286206,14448.88,0.16,-0.589828,60810,9.75,1.79,11.54,11.12,0.42,0,0,0,0,0,0,0,0,0,0
8/24/2009,1025.57,1026.59,1035.82,1022.48,-0.0005,1.956,1.956,1.956,1.956,-0.0491,0.271,0.271,0.271,0.271,0,-1.286206,14448.88,0.16,-0.589828,60810,10.25,3.09,13.34,9.23,4.11,0,0,0,0,0,0,0,0,0,0
8/21/2009,1026.13,1009.06,1027.59,1009.06,0.0186,2.057,2.057,2.057,2.057,-0.0125,0.271,0.271,0.271,0.271,-0.0782,-1.286206,14448.88,0.16,-0.589828,60810,1.46,17.07,18.53,18.53,0,0,0,0,0,0,0,0,0,0,0
8/20/2009,1007.37,996.41,1008.92,996.39,0.0109,2.083,2.083,2.083,2.083,0.0457,0.294,0.294,0.294,0.294,0.0138,-1.286206,14448.88,0.16,-0.589828,60810,1.55,10.98,12.53,12.51,0.02,0,0,0,0,0,0,0,0,0,0
8/19/2009,996.46,986.88,999.61,980.62,0.0069,1.992,1.992,1.992,1.992,0,0.29,0.29,0.29,0.29,0.0432,-1.286206,14448.88,0.16,-0.589828,60810,3.15,15.84,18.99,12.73,6.26,0,0,0,0,0,0,0,0,0,0
8/18/2009,989.67,980.62,991.2,980.62,0.0101,1.992,1.992,1.992,1.992,0.0226,0.278,0.278,0.278,0.278,0.0109,-1.286206,14448.88,0.16,-0.589828,60810,1.53,9.05,10.58,10.58,0,0,0,0,0,0,0,0,0,0,0
8/17/2009,979.73,998.18,998.18,978.51,-0.0243,1.948,1.948,1.948,1.948,0.0172,0.275,0.275,0.275,0.275,0.0618,-1.286206,14448.88,0.16,-0.589828,60810,18.45,1.22,19.67,0,19.67,0,0,0,0,0,0,0,0,0,0
8/14/2009,1004.09,1012.23,1012.6,994.6,-0.0085,1.915,1.915,1.915,1.915,-0.0314,0.259,0.259,0.259,0.259,0.0882,-1.286206,14448.88,0.16,-0.589828,60810,8.51,9.49,18,0.37,17.63,0,0,0,0,0,0,0,0,0,0
8/13/2009,1012.73,1005.86,1013.14,1000.82,0.0069,1.977,1.977,1.977,1.977,-0.0314,0.238,0.238,0.238,0.238,0.0531,-1.286206,14448.88,0.16,-0.589828,60810,0.41,11.91,12.32,7.28,5.04,0,0,0,0,0,0,0,0,0,0
8/12/2009,1005.81,994,1012.78,993.36,0.0115,2.041,2.041,2.041,2.041,0.0298,0.226,0.226,0.226,0.226,-0.0661,-1.286206,14448.88,0.16,-0.589828,60810,6.97,12.45,19.42,18.78,0.64,0,0,0,0,0,0,0,0,0,0
8/11/2009,994.35,1005.77,1005.77,992.4,-0.0127,1.982,1.982,1.982,1.982,-0.003,0.242,0.242,0.242,0.242,0,-1.286206,14448.88,0.16,-0.589828,60810,11.42,1.95,13.37,0,13.37,0,0,0,0,0,0,0,0,0,0
8/10/2009,1007.1,1008.89,1010.12,1000.99,-0.0033,1.988,1.988,1.988,1.988,-0.003,0.242,0.242,0.242,0.242,0.0342,-1.286206,14448.88,0.16,-0.589828,60810,3.02,6.11,9.13,1.23,7.9,0,0,0,0,0,0,0,0,0,0
8/7/2009,1010.48,999.83,1018,999.83,0.0134,1.994,1.994,1.994,1.994,-0.0647,0.234,0.234,0.234,0.234,0.0354,-1.286206,14448.88,0.16,-0.589828,60810,7.52,10.65,18.17,18.17,0,0,0,0,0,0,0,0,0,0,0
8/6/2009,997.08,1004.06,1008,992.49,-0.0056,2.132,2.132,2.132,2.132,-0.0457,0.226,0.226,0.226,0.226,0,-1.286206,14448.88,0.16,-0.589828,60810,10.92,4.59,15.51,3.94,11.57,0,0,0,0,0,0,0,0,0,0
8/5/2009,1002.72,1005.41,1006.64,994.31,-0.0029,2.234,2.234,2.234,2.234,0.0267,0.226,0.226,0.226,0.226,0.018,-1.286206,14448.88,0.16,-0.589828,60810,3.92,8.41,12.33,1.23,11.1,0,0,0,0,0,0,0,0,0,0
8/4/2009,1005.65,1001.41,1007.12,996.68,0.003,2.176,2.176,2.176,2.176,-0.0389,0.222,0.222,0.222,0.222,-0.0672,-1.286206,14448.88,0.16,-0.589828,60810,1.47,8.97,10.44,5.71,4.73,0,0,0,0,0,0,0,0,0,0
8/3/2009,1002.63,990.22,1003.61,990.22,0.0153,2.264,2.264,2.264,2.264,0.0338,0.238,0.238,0.238,0.238,-0.0775,-1.286206,14448.88,0.16,-0.589828,60810,0.98,12.41,13.39,13.39,0,0,0,0,0,0,0,0,0,0,0
7/31/2009,987.48,986.8,993.18,982.85,0.0007,2.19,2.19,2.19,2.19,-0.0197,0.258,0.258,0.258,0.258,-0.0153,-1.484349,14448.88,0.16,-0.072151,60810,5.7,4.63,10.33,6.38,3.95,0,0,0,0,0,0,0,0,0,0
7/30/2009,986.75,976.01,996.68,976.01,0.0119,2.234,2.234,2.234,2.234,-0.0262,0.262,0.262,0.262,0.262,0.0315,-1.484349,14448.88,0.16,-0.072151,60810,9.93,10.74,20.67,20.67,0,0,0,0,0,0,0,0,0,0,0
7/29/2009,975.15,977.66,977.76,968.65,-0.0046,2.294,2.294,2.294,2.294,0.063,0.254,0.254,0.254,0.254,-0.0155,-1.484349,14448.88,0.16,-0.072151,60810,2.61,6.5,9.11,0.1,9.01,0,0,0,0,0,0,0,0,0,0
7/28/2009,979.62,981.48,982.35,969.35,-0.0026,2.158,2.158,2.158,2.158,0.0232,0.258,0.258,0.258,0.258,0,-1.484349,14448.88,0.16,-0.072151,60810,2.73,10.27,13,0.87,12.13,0,0,0,0,0,0,0,0,0,0
7/27/2009,982.18,978.63,982.49,972.29,0.003,2.109,2.109,2.109,2.109,0.0203,0.258,0.258,0.258,0.258,0,-1.484349,14448.88,0.16,-0.072151,60810,0.31,9.89,10.2,3.86,6.34,0,0,0,0,0,0,0,0,0,0
7/24/2009,979.26,972.16,979.79,965.95,0.003,2.067,2.067,2.067,2.067,-0.0005,0.258,0.258,0.258,0.258,0,-1.484349,14448.88,0.16,-0.072151,60810,0.53,13.31,13.84,7.63,6.21,0,0,0,0,0,0,0,0,0,0
7/23/2009,976.29,954.07,979.42,953.27,0.0233,2.068,2.068,2.068,2.068,-0.0457,0.258,0.258,0.258,0.258,-0.0686,-1.484349,14448.88,0.16,-0.072151,60810,3.13,23.02,26.15,25.35,0.8,0,0,0,0,0,0,0,0,0,0
7/22/2009,954.07,953.4,959.83,947.75,-0.0005,2.167,2.167,2.167,2.167,-0.0261,0.277,0.277,0.277,0.277,0.0414,-1.484349,14448.88,0.16,-0.072151,60810,5.76,6.32,12.08,6.43,5.65,0,0,0,0,0,0,0,0,0,0
7/21/2009,954.58,951.97,956.53,943.22,0.0036,2.225,2.225,2.225,2.225,-0.036,0.266,0.266,0.266,0.266,0.0153,-1.484349,14448.88,0.16,-0.072151,60810,1.95,11.36,13.31,4.56,8.75,0,0,0,0,0,0,0,0,0,0
7/20/2009,951.13,942.07,951.62,940.99,0.0114,2.308,2.308,2.308,2.308,0.0212,0.262,0.262,0.262,0.262,-0.015,-1.484349,14448.88,0.16,-0.072151,60810,0.49,10.14,10.63,9.55,1.08,0,0,0,0,0,0,0,0,0,0
7/17/2009,940.38,940.56,941.89,934.65,-0.0004,2.26,2.26,2.26,2.26,-0.0313,0.266,0.266,0.266,0.266,-0.0567,-1.484349,14448.88,0.16,-0.072151,60810,1.51,5.73,7.24,1.33,5.91,0,0,0,0,0,0,0,0,0,0
7/16/2009,940.74,930.17,943.96,927.45,0.0086,2.333,2.333,2.333,2.333,0.1136,0.282,0.282,0.282,0.282,0.0602,-1.484349,14448.88,0.16,-0.072151,60810,3.22,13.29,16.51,13.79,2.72,0,0,0,0,0,0,0,0,0,0
7/15/2009,932.68,910.15,933.95,910.15,0.0296,2.095,2.095,2.095,2.095,-0.0791,0.266,0.266,0.266,0.266,0.064,-1.484349,14448.88,0.16,-0.072151,60810,1.27,22.53,23.8,23.8,0,0,0,0,0,0,0,0,0,0,0
7/14/2009,905.84,900.77,905.84,896.5,0.0053,2.275,2.275,2.275,2.275,-0.0177,0.25,0.25,0.25,0.25,0.0331,-1.484349,14448.88,0.16,-0.072151,60810,0,9.34,9.34,5.07,4.27,0,0,0,0,0,0,0,0,0,0
7/13/2009,901.05,879.57,901.05,875.32,0.0249,2.316,2.316,2.316,2.316,-0.0964,0.242,0.242,0.242,0.242,0.0342,-1.484349,14448.88,0.16,-0.072151,60810,0,25.73,25.73,21.48,4.25,0,0,0,0,0,0,0,0,0,0
